TiAGO Latency on Audio Test,time (uS)
ext4_write,12.494
ext4_write,12.493
ext4_write,12.493
ext4_write,12.492
ext4_write,12.492
ext4_write,12.491
ext4_write,12.491
ext4_write,12.491
ext4_write,12.491
ext4_write,12.49
ext4_write,12.489
ext4_write,12.489
ext4_write,12.486
ext4_write,12.486
ext4_write,12.486
ext4_write,12.485
ext4_write,12.485
ext4_write,12.484
ext4_write,12.483
ext4_write,12.483
ext4_write,12.483
ext4_write,12.482
ext4_write,12.482
ext4_write,12.481
ext4_write,12.481
ext4_write,12.478
ext4_write,12.478
ext4_write,12.477
ext4_write,12.477
ext4_write,12.477
ext4_write,12.477
ext4_write,12.476
ext4_write,12.475
ext4_write,12.474
ext4_write,12.474
ext4_write,12.474
ext4_write,12.472
ext4_write,12.471
ext4_write,12.47
ext4_write,12.469
ext4_write,12.469
ext4_write,12.468
ext4_write,12.468
ext4_write,12.467
ext4_write,12.466
ext4_write,12.466
ext4_write,12.465
ext4_write,12.465
ext4_write,12.465
ext4_write,12.464
ext4_write,12.464
ext4_write,12.464
ext4_write,12.463
ext4_write,12.463
ext4_write,12.463
ext4_write,12.462
ext4_write,12.462
ext4_write,12.461
ext4_write,12.461
ext4_write,12.461
ext4_write,12.46
ext4_write,12.459
ext4_write,12.457
ext4_write,12.456
ext4_write,12.456
ext4_write,12.455
ext4_write,12.455
ext4_write,12.454
ext4_write,12.453
ext4_write,12.453
ext4_write,12.451
ext4_write,12.451
ext4_write,12.451
ext4_write,12.451
ext4_write,12.45
ext4_write,12.449
ext4_write,12.448
ext4_write,12.448
ext4_write,12.448
ext4_write,12.447
ext4_write,12.447
ext4_write,12.447
ext4_write,12.445
ext4_write,12.445
ext4_write,12.444
ext4_write,12.444
ext4_write,12.443
ext4_write,12.443
ext4_write,12.442
ext4_write,12.441
ext4_write,12.44
ext4_write,12.44
ext4_write,12.438
ext4_write,12.438
ext4_write,12.438
ext4_write,12.437
ext4_write,12.437
ext4_write,12.437
ext4_write,12.437
ext4_write,12.436
ext4_write,12.436
ext4_write,12.435
ext4_write,12.435
ext4_write,12.434
ext4_write,12.433
ext4_write,12.433
ext4_write,12.433
ext4_write,12.433
ext4_write,12.432
ext4_write,12.43
ext4_write,12.43
ext4_write,12.43
ext4_write,12.43
ext4_write,12.427
ext4_write,12.427
ext4_write,12.426
ext4_write,12.426
ext4_write,12.426
ext4_write,12.425
ext4_write,12.425
ext4_write,12.424
ext4_write,12.424
ext4_write,12.423
ext4_write,12.421
ext4_write,12.421
ext4_write,12.421
ext4_write,12.42
ext4_write,12.42
ext4_write,12.419
ext4_write,12.419
ext4_write,12.419
ext4_write,12.418
ext4_write,12.418
ext4_write,12.418
ext4_write,12.416
ext4_write,12.415
ext4_write,12.415
ext4_write,12.413
ext4_write,12.412
ext4_write,12.412
ext4_write,12.411
ext4_write,12.411
ext4_write,12.411
ext4_write,12.41
ext4_write,12.41
ext4_write,12.409
ext4_write,12.408
ext4_write,12.408
ext4_write,12.408
ext4_write,12.408
ext4_write,12.408
ext4_write,12.407
ext4_write,12.407
ext4_write,12.406
ext4_write,12.405
ext4_write,12.405
ext4_write,12.404
ext4_write,12.404
ext4_write,12.404
ext4_write,12.404
ext4_write,12.403
ext4_write,12.403
ext4_write,12.403
ext4_write,12.402
ext4_write,12.402
ext4_write,12.401
ext4_write,12.401
ext4_write,12.4
ext4_write,12.4
ext4_write,12.4
ext4_write,12.4
ext4_write,12.4
ext4_write,12.4
ext4_write,12.399
ext4_write,12.399
ext4_write,12.398
ext4_write,12.398
ext4_write,12.398
ext4_write,12.397
ext4_write,12.397
ext4_write,12.397
ext4_write,12.396
ext4_write,12.396
ext4_write,12.395
ext4_write,12.393
ext4_write,12.393
ext4_write,12.393
ext4_write,12.392
ext4_write,12.392
ext4_write,12.39
ext4_write,12.39
ext4_write,12.39
ext4_write,12.39
ext4_write,12.39
ext4_write,12.389
ext4_write,12.389
ext4_write,12.389
ext4_write,12.389
ext4_write,12.388
ext4_write,12.387
ext4_write,12.386
ext4_write,12.386
ext4_write,12.385
ext4_write,12.385
ext4_write,12.385
ext4_write,12.384
ext4_write,12.384
ext4_write,12.384
ext4_write,12.384
ext4_write,12.384
ext4_write,12.383
ext4_write,12.383
ext4_write,12.383
ext4_write,12.382
ext4_write,12.382
ext4_write,12.378
ext4_write,12.378
ext4_write,12.378
ext4_write,12.378
ext4_write,12.377
ext4_write,12.377
ext4_write,12.377
ext4_write,12.376
ext4_write,12.376
ext4_write,12.375
ext4_write,12.374
ext4_write,12.374
ext4_write,12.374
ext4_write,12.373
ext4_write,12.373
ext4_write,12.372
ext4_write,12.372
ext4_write,12.372
ext4_write,12.372
ext4_write,12.37
ext4_write,12.37
ext4_write,12.37
ext4_write,12.368
ext4_write,12.366
ext4_write,12.366
ext4_write,12.366
ext4_write,12.365
ext4_write,12.365
ext4_write,12.365
ext4_write,12.365
ext4_write,12.365
ext4_write,12.363
ext4_write,12.362
ext4_write,12.362
ext4_write,12.362
ext4_write,12.361
ext4_write,12.361
ext4_write,12.36
ext4_write,12.36
ext4_write,12.36
ext4_write,12.359
ext4_write,12.359
ext4_write,12.358
ext4_write,12.358
ext4_write,12.358
ext4_write,12.357
ext4_write,12.357
ext4_write,12.356
ext4_write,12.355
ext4_write,12.355
ext4_write,12.355
ext4_write,12.355
ext4_write,12.355
ext4_write,12.354
ext4_write,12.354
ext4_write,12.353
ext4_write,12.353
ext4_write,12.353
ext4_write,12.352
ext4_write,12.352
ext4_write,12.352
ext4_write,12.35
ext4_write,12.348
ext4_write,12.348
ext4_write,12.347
ext4_write,12.346
ext4_write,12.346
ext4_write,12.346
ext4_write,12.345
ext4_write,12.345
ext4_write,12.344
ext4_write,12.344
ext4_write,12.344
ext4_write,12.344
ext4_write,12.343
ext4_write,12.343
ext4_write,12.343
ext4_write,12.342
ext4_write,12.342
ext4_write,12.342
ext4_write,12.341
ext4_write,12.341
ext4_write,12.341
ext4_write,12.341
ext4_write,12.341
ext4_write,12.34
ext4_write,12.34
ext4_write,12.339
ext4_write,12.337
ext4_write,12.337
ext4_write,12.337
ext4_write,12.336
ext4_write,12.336
ext4_write,12.335
ext4_write,12.335
ext4_write,12.335
ext4_write,12.335
ext4_write,12.334
ext4_write,12.333
ext4_write,12.333
ext4_write,12.332
ext4_write,12.331
ext4_write,12.331
ext4_write,12.331
ext4_write,12.33
ext4_write,12.329
ext4_write,12.329
ext4_write,12.329
ext4_write,12.327
ext4_write,12.326
ext4_write,12.325
ext4_write,12.325
ext4_write,12.325
ext4_write,12.324
ext4_write,12.323
ext4_write,12.323
ext4_write,12.322
ext4_write,12.321
ext4_write,12.32
ext4_write,12.32
ext4_write,12.319
ext4_write,12.319
ext4_write,12.317
ext4_write,12.317
ext4_write,12.316
ext4_write,12.316
ext4_write,12.315
ext4_write,12.315
ext4_write,12.315
ext4_write,12.315
ext4_write,12.314
ext4_write,12.314
ext4_write,12.312
ext4_write,12.312
ext4_write,12.312
ext4_write,12.311
ext4_write,12.309
ext4_write,12.309
ext4_write,12.308
ext4_write,12.308
ext4_write,12.307
ext4_write,12.307
ext4_write,12.307
ext4_write,12.306
ext4_write,12.306
ext4_write,12.306
ext4_write,12.304
ext4_write,12.304
ext4_write,12.303
ext4_write,12.303
ext4_write,12.303
ext4_write,12.303
ext4_write,12.302
ext4_write,12.301
ext4_write,12.3
ext4_write,12.3
ext4_write,12.299
ext4_write,12.299
ext4_write,12.299
ext4_write,12.298
ext4_write,12.298
ext4_write,12.298
ext4_write,12.298
ext4_write,12.298
ext4_write,12.298
ext4_write,12.297
ext4_write,12.297
ext4_write,12.297
ext4_write,12.296
ext4_write,12.296
ext4_write,12.295
ext4_write,12.295
ext4_write,12.293
ext4_write,12.292
ext4_write,12.292
ext4_write,12.291
ext4_write,12.288
ext4_write,12.286
ext4_write,12.286
ext4_write,12.285
ext4_write,12.285
ext4_write,12.285
ext4_write,12.285
ext4_write,12.284
ext4_write,12.284
ext4_write,12.283
ext4_write,12.282
ext4_write,12.282
ext4_write,12.281
ext4_write,12.281
ext4_write,12.281
ext4_write,12.281
ext4_write,12.28
ext4_write,12.279
ext4_write,12.279
ext4_write,12.279
ext4_write,12.279
ext4_write,12.278
ext4_write,12.278
ext4_write,12.277
ext4_write,12.277
ext4_write,12.276
ext4_write,12.276
ext4_write,12.276
ext4_write,12.275
ext4_write,12.274
ext4_write,12.274
ext4_write,12.272
ext4_write,12.272
ext4_write,12.271
ext4_write,12.271
ext4_write,12.27
ext4_write,12.27
ext4_write,12.269
ext4_write,12.268
ext4_write,12.268
ext4_write,12.267
ext4_write,12.267
ext4_write,12.267
ext4_write,12.266
ext4_write,12.265
ext4_write,12.265
ext4_write,12.265
ext4_write,12.265
ext4_write,12.264
ext4_write,12.264
ext4_write,12.264
ext4_write,12.262
ext4_write,12.262
ext4_write,12.262
ext4_write,12.261
ext4_write,12.26
ext4_write,12.26
ext4_write,12.259
ext4_write,12.259
ext4_write,12.258
ext4_write,12.258
ext4_write,12.257
ext4_write,12.257
ext4_write,12.257
ext4_write,12.257
ext4_write,12.257
ext4_write,12.257
ext4_write,12.256
ext4_write,12.256
ext4_write,12.256
ext4_write,12.255
ext4_write,12.254
ext4_write,12.253
ext4_write,12.253
ext4_write,12.252
ext4_write,12.252
ext4_write,12.252
ext4_write,12.251
ext4_write,12.251
ext4_write,12.25
ext4_write,12.25
ext4_write,12.25
ext4_write,12.25
ext4_write,12.249
ext4_write,12.247
ext4_write,12.247
ext4_write,12.245
ext4_write,12.245
ext4_write,12.245
ext4_write,12.244
ext4_write,12.243
ext4_write,12.243
ext4_write,12.243
ext4_write,12.243
ext4_write,12.241
ext4_write,12.24
ext4_write,12.239
ext4_write,12.239
ext4_write,12.239
ext4_write,12.238
ext4_write,12.238
ext4_write,12.238
ext4_write,12.238
ext4_write,12.236
ext4_write,12.235
ext4_write,12.233
ext4_write,12.233
ext4_write,12.233
ext4_write,12.232
ext4_write,12.232
ext4_write,12.232
ext4_write,12.231
ext4_write,12.231
ext4_write,12.231
ext4_write,12.229
ext4_write,12.228
ext4_write,12.228
ext4_write,12.226
ext4_write,12.226
ext4_write,12.226
ext4_write,12.226
ext4_write,12.226
ext4_write,12.225
ext4_write,12.225
ext4_write,12.225
ext4_write,12.224
ext4_write,12.222
ext4_write,12.222
ext4_write,12.222
ext4_write,12.222
ext4_write,12.222
ext4_write,12.221
ext4_write,12.22
ext4_write,12.22
ext4_write,12.22
ext4_write,12.219
ext4_write,12.218
ext4_write,12.218
ext4_write,12.218
ext4_write,12.217
ext4_write,12.217
ext4_write,12.216
ext4_write,12.216
ext4_write,12.215
ext4_write,12.214
ext4_write,12.214
ext4_write,12.214
ext4_write,12.214
ext4_write,12.214
ext4_write,12.214
ext4_write,12.213
ext4_write,12.213
ext4_write,12.212
ext4_write,12.211
ext4_write,12.211
ext4_write,12.21
ext4_write,12.21
ext4_write,12.21
ext4_write,12.209
ext4_write,12.208
ext4_write,12.208
ext4_write,12.208
ext4_write,12.208
ext4_write,12.207
ext4_write,12.205
ext4_write,12.205
ext4_write,12.204
ext4_write,12.204
ext4_write,12.204
ext4_write,12.204
ext4_write,12.204
ext4_write,12.203
ext4_write,12.203
ext4_write,12.202
ext4_write,12.202
ext4_write,12.201
ext4_write,12.198
ext4_write,12.198
ext4_write,12.198
ext4_write,12.196
ext4_write,12.195
ext4_write,12.194
ext4_write,12.194
ext4_write,12.194
ext4_write,12.194
ext4_write,12.194
ext4_write,12.194
ext4_write,12.193
ext4_write,12.193
ext4_write,12.193
ext4_write,12.192
ext4_write,12.191
ext4_write,12.19
ext4_write,12.19
ext4_write,12.189
ext4_write,12.189
ext4_write,12.189
ext4_write,12.188
ext4_write,12.188
ext4_write,12.188
ext4_write,12.187
ext4_write,12.187
ext4_write,12.187
ext4_write,12.186
ext4_write,12.186
ext4_write,12.185
ext4_write,12.185
ext4_write,12.185
ext4_write,12.185
ext4_write,12.185
ext4_write,12.184
ext4_write,12.184
ext4_write,12.184
ext4_write,12.183
ext4_write,12.183
ext4_write,12.183
ext4_write,12.182
ext4_write,12.182
ext4_write,12.181
ext4_write,12.181
ext4_write,12.18
ext4_write,12.18
ext4_write,12.18
ext4_write,12.18
ext4_write,12.179
ext4_write,12.179
ext4_write,12.179
ext4_write,12.176
ext4_write,12.176
ext4_write,12.176
ext4_write,12.176
ext4_write,12.175
ext4_write,12.174
ext4_write,12.173
ext4_write,12.173
ext4_write,12.173
ext4_write,12.172
ext4_write,12.172
ext4_write,12.172
ext4_write,12.171
ext4_write,12.171
ext4_write,12.171
ext4_write,12.17
ext4_write,12.168
ext4_write,12.167
ext4_write,12.167
ext4_write,12.166
ext4_write,12.165
ext4_write,12.164
ext4_write,12.164
ext4_write,12.162
ext4_write,12.162
ext4_write,12.162
ext4_write,12.161
ext4_write,12.16
ext4_write,12.159
ext4_write,12.159
ext4_write,12.159
ext4_write,12.159
ext4_write,12.158
ext4_write,12.158
ext4_write,12.158
ext4_write,12.157
ext4_write,12.157
ext4_write,12.156
ext4_write,12.154
ext4_write,12.154
ext4_write,12.153
ext4_write,12.153
ext4_write,12.153
ext4_write,12.153
ext4_write,12.153
ext4_write,12.153
ext4_write,12.151
ext4_write,12.151
ext4_write,12.151
ext4_write,12.149
ext4_write,12.149
ext4_write,12.149
ext4_write,12.149
ext4_write,12.148
ext4_write,12.148
ext4_write,12.147
ext4_write,12.146
ext4_write,12.144
ext4_write,12.143
ext4_write,12.142
ext4_write,12.142
ext4_write,12.141
ext4_write,12.141
ext4_write,12.14
ext4_write,12.14
ext4_write,12.14
ext4_write,12.14
ext4_write,12.139
ext4_write,12.139
ext4_write,12.139
ext4_write,12.138
ext4_write,12.138
ext4_write,12.138
ext4_write,12.137
ext4_write,12.137
ext4_write,12.137
ext4_write,12.136
ext4_write,12.135
ext4_write,12.135
ext4_write,12.135
ext4_write,12.135
ext4_write,12.134
ext4_write,12.133
ext4_write,12.133
ext4_write,12.133
ext4_write,12.131
ext4_write,12.13
ext4_write,12.13
ext4_write,12.13
ext4_write,12.128
ext4_write,12.127
ext4_write,12.127
ext4_write,12.127
ext4_write,12.127
ext4_write,12.126
ext4_write,12.126
ext4_write,12.126
ext4_write,12.125
ext4_write,12.125
ext4_write,12.124
ext4_write,12.122
ext4_write,12.122
ext4_write,12.122
ext4_write,12.12
ext4_write,12.119
ext4_write,12.119
ext4_write,12.119
ext4_write,12.119
ext4_write,12.119
ext4_write,12.119
ext4_write,12.118
ext4_write,12.118
ext4_write,12.118
ext4_write,12.118
ext4_write,12.117
ext4_write,12.117
ext4_write,12.117
ext4_write,12.115
ext4_write,12.115
ext4_write,12.115
ext4_write,12.115
ext4_write,12.114
ext4_write,12.114
ext4_write,12.114
ext4_write,12.114
ext4_write,12.112
ext4_write,12.112
ext4_write,12.111
ext4_write,12.11
ext4_write,12.11
ext4_write,12.108
ext4_write,12.107
ext4_write,12.107
ext4_write,12.106
ext4_write,12.105
ext4_write,12.104
ext4_write,12.104
ext4_write,12.103
ext4_write,12.102
ext4_write,12.101
ext4_write,12.101
ext4_write,12.1
ext4_write,12.1
ext4_write,12.1
ext4_write,12.1
ext4_write,12.1
ext4_write,12.1
ext4_write,12.099
ext4_write,12.098
ext4_write,12.097
ext4_write,12.097
ext4_write,12.097
ext4_write,12.097
ext4_write,12.097
ext4_write,12.096
ext4_write,12.094
ext4_write,12.094
ext4_write,12.094
ext4_write,12.093
ext4_write,12.093
ext4_write,12.093
ext4_write,12.092
ext4_write,12.092
ext4_write,12.092
ext4_write,12.091
ext4_write,12.091
ext4_write,12.091
ext4_write,12.091
ext4_write,12.09
ext4_write,12.09
ext4_write,12.09
ext4_write,12.087
ext4_write,12.087
ext4_write,12.086
ext4_write,12.086
ext4_write,12.086
ext4_write,12.085
ext4_write,12.085
ext4_write,12.085
ext4_write,12.085
ext4_write,12.084
ext4_write,12.083
ext4_write,12.083
ext4_write,12.082
ext4_write,12.082
ext4_write,12.082
ext4_write,12.082
ext4_write,12.081
ext4_write,12.081
ext4_write,12.081
ext4_write,12.08
ext4_write,12.079
ext4_write,12.078
ext4_write,12.078
ext4_write,12.078
ext4_write,12.078
ext4_write,12.077
ext4_write,12.077
ext4_write,12.077
ext4_write,12.077
ext4_write,12.076
ext4_write,12.075
ext4_write,12.075
ext4_write,12.075
ext4_write,12.072
ext4_write,12.072
ext4_write,12.072
ext4_write,12.071
ext4_write,12.07
ext4_write,12.069
ext4_write,12.068
ext4_write,12.068
ext4_write,12.067
ext4_write,12.066
ext4_write,12.066
ext4_write,12.065
ext4_write,12.065
ext4_write,12.065
ext4_write,12.064
ext4_write,12.064
ext4_write,12.063
ext4_write,12.063
ext4_write,12.062
ext4_write,12.062
ext4_write,12.06
ext4_write,12.06
ext4_write,12.06
ext4_write,12.056
ext4_write,12.055
ext4_write,12.055
ext4_write,12.055
ext4_write,12.054
ext4_write,12.054
ext4_write,12.054
ext4_write,12.053
ext4_write,12.053
ext4_write,12.052
ext4_write,12.05
ext4_write,12.05
ext4_write,12.05
ext4_write,12.049
ext4_write,12.049
ext4_write,12.049
ext4_write,12.049
ext4_write,12.048
ext4_write,12.047
ext4_write,12.047
ext4_write,12.047
ext4_write,12.047
ext4_write,12.046
ext4_write,12.046
ext4_write,12.045
ext4_write,12.045
ext4_write,12.045
ext4_write,12.043
ext4_write,12.043
ext4_write,12.043
ext4_write,12.042
ext4_write,12.042
ext4_write,12.039
ext4_write,12.038
ext4_write,12.037
ext4_write,12.037
ext4_write,12.035
ext4_write,12.035
ext4_write,12.034
ext4_write,12.034
ext4_write,12.033
ext4_write,12.033
ext4_write,12.032
ext4_write,12.032
ext4_write,12.031
ext4_write,12.03
ext4_write,12.03
ext4_write,12.029
ext4_write,12.029
ext4_write,12.029
ext4_write,12.029
ext4_write,12.028
ext4_write,12.028
ext4_write,12.027
ext4_write,12.027
ext4_write,12.026
ext4_write,12.026
ext4_write,12.026
ext4_write,12.025
ext4_write,12.025
ext4_write,12.025
ext4_write,12.024
ext4_write,12.024
ext4_write,12.021
ext4_write,12.021
ext4_write,12.02
ext4_write,12.02
ext4_write,12.02
ext4_write,12.02
ext4_write,12.018
ext4_write,12.018
ext4_write,12.016
ext4_write,12.016
ext4_write,12.015
ext4_write,12.015
ext4_write,12.015
ext4_write,12.014
ext4_write,12.014
ext4_write,12.014
ext4_write,12.013
ext4_write,12.013
ext4_write,12.013
ext4_write,12.013
ext4_write,12.012
ext4_write,12.012
ext4_write,12.012
ext4_write,12.011
ext4_write,12.011
ext4_write,12.01
ext4_write,12.009
ext4_write,12.008
ext4_write,12.008
ext4_write,12.008
ext4_write,12.008
ext4_write,12.008
ext4_write,12.008
ext4_write,12.008
ext4_write,12.007
ext4_write,12.006
ext4_write,12.006
ext4_write,12.006
ext4_write,12.005
ext4_write,12.003
ext4_write,12.003
ext4_write,12.002
ext4_write,12.002
ext4_write,12.002
ext4_write,12.002
ext4_write,12.002
ext4_write,12.001
ext4_write,12.001
ext4_write,12.001
ext4_write,12.001
ext4_write,12
ext4_write,12
ext4_write,12
ext4_write,11.999
ext4_write,11.999
ext4_write,11.999
ext4_write,11.999
ext4_write,11.998
ext4_write,11.998
ext4_write,11.998
ext4_write,11.997
ext4_write,11.997
ext4_write,11.995
ext4_write,11.994
ext4_write,11.993
ext4_write,11.991
ext4_write,11.991
ext4_write,11.989
ext4_write,11.988
ext4_write,11.987
ext4_write,11.987
ext4_write,11.987
ext4_write,11.986
ext4_write,11.986
ext4_write,11.985
ext4_write,11.985
ext4_write,11.985
ext4_write,11.984
ext4_write,11.984
ext4_write,11.984
ext4_write,11.983
ext4_write,11.982
ext4_write,11.98
ext4_write,11.98
ext4_write,11.977
ext4_write,11.977
ext4_write,11.977
ext4_write,11.977
ext4_write,11.977
ext4_write,11.976
ext4_write,11.975
ext4_write,11.975
ext4_write,11.975
ext4_write,11.975
ext4_write,11.974
ext4_write,11.974
ext4_write,11.974
ext4_write,11.973
ext4_write,11.972
ext4_write,11.972
ext4_write,11.971
ext4_write,11.971
ext4_write,11.969
ext4_write,11.969
ext4_write,11.969
ext4_write,11.968
ext4_write,11.968
ext4_write,11.967
ext4_write,11.967
ext4_write,11.966
ext4_write,11.965
ext4_write,11.964
ext4_write,11.963
ext4_write,11.963
ext4_write,11.963
ext4_write,11.962
ext4_write,11.962
ext4_write,11.962
ext4_write,11.961
ext4_write,11.96
ext4_write,11.96
ext4_write,11.959
ext4_write,11.959
ext4_write,11.959
ext4_write,11.958
ext4_write,11.958
ext4_write,11.957
ext4_write,11.956
ext4_write,11.956
ext4_write,11.955
ext4_write,11.955
ext4_write,11.954
ext4_write,11.954
ext4_write,11.953
ext4_write,11.952
ext4_write,11.952
ext4_write,11.951
ext4_write,11.95
ext4_write,11.949
ext4_write,11.949
ext4_write,11.949
ext4_write,11.948
ext4_write,11.948
ext4_write,11.948
ext4_write,11.947
ext4_write,11.947
ext4_write,11.947
ext4_write,11.946
ext4_write,11.945
ext4_write,11.943
ext4_write,11.942
ext4_write,11.941
ext4_write,11.941
ext4_write,11.939
ext4_write,11.939
ext4_write,11.938
ext4_write,11.938
ext4_write,11.936
ext4_write,11.936
ext4_write,11.935
ext4_write,11.935
ext4_write,11.935
ext4_write,11.935
ext4_write,11.934
ext4_write,11.934
ext4_write,11.934
ext4_write,11.933
ext4_write,11.933
ext4_write,11.931
ext4_write,11.93
ext4_write,11.93
ext4_write,11.929
ext4_write,11.929
ext4_write,11.928
ext4_write,11.928
ext4_write,11.927
ext4_write,11.926
ext4_write,11.925
ext4_write,11.925
ext4_write,11.924
ext4_write,11.924
ext4_write,11.924
ext4_write,11.924
ext4_write,11.923
ext4_write,11.922
ext4_write,11.92
ext4_write,11.919
ext4_write,11.916
ext4_write,11.916
ext4_write,11.915
ext4_write,11.915
ext4_write,11.915
ext4_write,11.915
ext4_write,11.914
ext4_write,11.913
ext4_write,11.913
ext4_write,11.913
ext4_write,11.912
ext4_write,11.911
ext4_write,11.911
ext4_write,11.911
ext4_write,11.91
ext4_write,11.91
ext4_write,11.909
ext4_write,11.909
ext4_write,11.908
ext4_write,11.908
ext4_write,11.907
ext4_write,11.907
ext4_write,11.907
ext4_write,11.907
